movie_code,movie_name,distributor,screen_national,sales_national,audience_national,production_year,release_date,director,actor,production_company,genre,length,age_restriction,sales_01,audience_01,screen_01,sales_02,audience_02,screen_02,sales_03,audience_03,screen_03,sales_04,audience_04,screen_04,sales_05,audience_05,screen_05,sales_06,audience_06,screen_06,sales_07,audience_07,screen_07,sales_08,audience_08,screen_08,sales_09,audience_09,screen_09,sales_10,audience_10,screen_10,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000011,신과함께-인과 연,롯데컬처웍스(주)롯데엔터테인먼트,"2,235","102,476,768,809","12,253,247",2017,20180801,김용화,하정우 | 주지훈 | 김향기 | 마동석 | 김동욱 | 고려왕,"리얼라이즈픽쳐스㈜,㈜덱스터스튜디오","판타지,드라마",141,12세관람가,"9,684,810,000","1,246,603","9,825","8,458,786,450","1,078,012","10,079","9,384,731,499","1,078,478","10,543","12,779,805,288","1,466,225","11,159","11,361,976,500","1,302,687","10,992","4,990,976,600","629,793","10,550","4,056,513,200","515,945","10,455","3,125,803,000","395,474","6,813","2,577,443,500","325,130","6,526","3,132,666,948","356,267","6,377",92.0%,"133,667",8.63,"13,339","천 년 동안 48명의 망자를 환생시킨 저승 삼차사, 한 명만 더 환생시키면 그들도 새로운 삶을 얻을 수 있다. 하지만 강림(하정우)은 원귀였던 수홍(김동욱)을 자신들의 마지막 귀인으로 정하는 이해할 수 없는 선택을 한다. 저승법 상 원귀는 소멸되어야 마땅하나 염라대왕(이정재)은 저승 삼차사에게 새로운 조건을 내걸며 강림의 제안을 수락한다. 염라의 조건은 성주신(마동석)이 버티고 있어 저승 차사들이 가는 족족 실패하는 허춘삼 노인을 수홍의 재판이 끝나기 전까지 저승으로 데려오는 것. 허춘삼을 데리러 이승으로 내려간 해원맥(주지훈)과 덕춘(김향기), 하지만 성주신의 막강한 힘 앞에 속수무책으로 당하기만 하던 중 우연히 그가 천 년 전 과거에 해원맥과 덕춘을 저승으로 데려간 저승 차사였다는 사실을 알게 된다. 스스로도 기억 못 하는 과거에 대한 호기심으로 해원맥과 덕춘은 성주신과 거래를 시작하는데…이승과 저승, 현재와 과거를 오가는 천 년의 비밀이 밝혀진다!"
1000012,암살,(주)쇼박스,"1,519","98,463,132,781","12,705,700",2015,20150722,최동훈,전지현 | 이정재 | 하정우 | 오달수 | 조진웅 | 미츠코,케이퍼필름,"액션,드라마",140,15세관람가,"3,593,111,500","477,541","6,245","3,280,771,000","435,039","6,497","4,365,539,973","543,245","6,813","7,661,827,113","949,186","7,377","7,664,950,100","950,620","7,338","3,216,126,200","424,718","6,930","3,022,343,000","401,083","6,953","3,336,083,500","494,019","6,863","2,517,463,500","335,000","4,676","3,143,043,372","394,879","4,675",96.0%,"118,021",9.10,"21,542","“경성에서 총 쏠 일이 있는데 이 친구들 좀 찾아와”1933년 조국이 사라진 시대, 대한민국 임시정부는 일본 측에 노출되지 않은 세 명을 암살 작전에 지목한다.한국 독립군 제 3지대 저격수 안옥윤, 신흥무관학교 출신 속사포, 폭탄 전문가 황덕삼!김구의 두터운 신임을 받는 임시정부 경무국 대장 염석진은 이들을 차례로 찾아 나서기 시작한다.“제 임무가 뭡니까?”타겟은 둘. 날짜는 11월 7일.조선주둔군 사령관 카와구치 마모루와 친일파 강인국을 암살하는 것이 이들의 임무.한편, 상하이 일본영사관과 내통하는 배신자의 정보가 입수되고 그로부터 거액의 의뢰를 받은 청부살인업자 하와이 피스톨이 암살단의 뒤를 쫓는다.“실패하면 어떻게 되는 거지?”독립군들과 임시정부대원, 그들을 쫓는 청부살인업자까지 작전을 둘러싼 이들의 각기 다른 선택과 예측할 수 없는 운명이 펼쳐진다!"
1000013,택시운전사,(주)쇼박스,"1,906","95,284,747,049","12,099,971",2017,20170802,장훈,송강호 | 토마스 | 유해진 | 류준열 | 박혁권 | 추병현,더 램프㈜,"드라마,사회물(경향)",137,15세관람가,"5,116,354,700","698,088","7,068","4,825,521,000","651,779","7,293","5,809,978,335","707,113","7,850","9,280,365,401","1,123,443","8,699","9,039,743,900","1,093,911","8,929","4,175,562,100","562,755","8,569","3,571,801,800","484,078","8,632","2,979,664,700","404,935","6,654","2,625,161,400","355,182","6,303","3,152,911,028","382,042","6,436",99.0%,"151,836",9.28,"18,777","1980년 5월, 서울 택시운전사. “광주? 돈 워리, 돈 워리! 아이 베스트 드라이버”택시운전사 만섭(송강호)은 외국손님을 태우고 광주에 갔다 통금 전에 돌아오면 밀린 월세를 갚을 수 있는 거금 10만원을 준다는 말에 독일기자 피터(토마스 크레취만)를 태우고 영문도 모른 채 길을 나선다.광주 그리고 사람들. “모르겄어라, 우덜도 우덜한테 와 그라는지…”어떻게든 택시비를 받아야 하는 만섭의 기지로 검문을 뚫고 겨우 들어선 광주. 위험하니 서울로 돌아가자는 만섭의 만류에도 피터는 대학생 재식(류준열)과 황기사(유해진)의 도움 속에 촬영을 시작한다. 그러나 상황은 점점 심각해지고 만섭은 집에 혼자 있을 딸 걱정에 점점 초조해지는데…"
1000014,부산행,(주)넥스트엔터테인먼트월드(NEW),"1,788","93,175,877,048","11,565,078",2016,20160720,연상호,공유 | 정유미 | 마동석 | 김수안 | 김의성 | 이상윤,(주)영화사레드피터,"액션,스릴러,재난",118,15세관람가,"6,562,420,000","872,673","8,831","5,006,286,500","663,365","9,092","6,263,817,426","738,823","9,501","10,904,532,450","1,282,013","10,300","10,187,889,700","1,195,273","10,057","3,800,105,300","499,070","9,288","3,180,574,500","419,947","9,216","2,677,372,100","422,625","5,542","2,269,970,500","299,267","5,563","2,875,572,996","337,649","5,580",92.0%,"163,751",8.60,"31,270","전대미문의 재난이 대한민국을 덮친다!  정체불명의 바이러스가 전국으로 확산되고 대한민국 긴급재난경보령이 선포된 가운데, KTX에 몸을 실은 사람들은 단 하나의 안전한 도시 부산까지 살아가기 위한 치열한 사투를 벌이게 되는데..  서울에서 부산까지의 거리 442km 지키고 싶은, 지켜야만 하는 사람들의 극한의 사투! 살고 싶다면, 부산행 KTX에 탑승하라!"
1000015,기생충,(주)씨제이이엔엠,"1,948","87,459,829,095","10,313,086",2019,20190530,봉준호,송강호 | 이선균 | 조여정 | 최우식 | 박소담 | 이옥희,㈜바른손이앤에이,드라마,132,15세관람가,"4,579,290,500","568,092","8,262","5,893,815,975","667,826","8,806","9,909,224,473","1,126,677","9,907","8,706,733,270","994,607","9,820","3,071,603,430","382,497","9,196","2,782,574,190","348,723","9,193","3,435,665,860","425,745","8,068","7,210,821,290","831,644","7,975","4,519,273,774","519,720","7,877","5,635,004,423","637,591","7,958",95.0%,"130,133",9.08,"7,890","“같이 잘 살면 안 될까요?”전원백수로 살 길 막막하지만 사이는 좋은 기택(송강호) 가족. 장남 기우(최우식)에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박사장(이선균) 집으로 향하는 기우. 글로벌 IT기업 CEO인 박사장의 저택에 도착하자 젊고 아름다운 사모님 연교(조여정)가 기우를 맞이한다.   그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있었으니…"
1000016,엑시트,(주)씨제이이엔엠,"1,660","79,232,212,162","9,426,051",2018,20190731,이상근,조정석 | 윤아 | 고두심 | 박인환 | 김지영 | 앤배움,㈜외유내강,"액션,코메디",103,12세관람가,"3,172,131,090","489,996","6,827","3,184,867,870","391,904","7,129","4,202,659,000","474,777","7,622","7,014,768,985","791,266","8,436","6,839,317,120","773,015","8,605","3,390,090,930","417,327","8,425","2,984,648,420","369,415","8,491","2,470,703,740","306,144","6,267","2,239,913,070","277,731","6,439","2,811,360,574","318,642","6,859",97.0%,"132,654",9.00,"4,766","짠내 폭발 청년백수, 전대미문의 진짜 재난을 만나다! 대학교 산악 동아리 에이스 출신이지만 졸업 후 몇 년째 취업 실패로 눈칫밥만 먹는 용남은 온 가족이 참석한 어머니의 칠순 잔치에서 연회장 직원으로 취업한 동아리 후배 의주를 만난다. 어색한 재회도 잠시, 칠순 잔치가 무르익던 중 의문의 연기가 빌딩에서 피어 오르며 피할 새도 없이 순식간에 서울 도심은 유독가스로 뒤덮여 일대혼란에 휩싸이게 된다. 용남과 의주는 산악 동아리 시절 쌓아 뒀던 모든 체력과 스킬을 동원해 탈출을 향한 기지를 발휘하기 시작하는데…"
1000017,검사외전,(주)쇼박스,"1,812","77,252,755,264","9,699,092",2015,20160203,이일형,황정민 | 강동원 | 이성민 | 박성웅 | 김응수 | 이승불,"㈜영화사 월광,㈜사나이픽처스","드라마,액션,코메디,범죄",126,15세관람가,"3,954,268,800","526,680","6,782","3,496,097,100","466,676","7,359","4,894,823,408","610,145","7,809","7,653,425,043","944,998","8,632","6,389,238,700","775,005","8,804","7,954,107,900","952,387","9,253","9,611,023,600","1,180,484","9,451","7,513,359,900","936,414","9,153","2,327,036,500","312,671","8,173","2,379,297,672","299,735","8,348",91.0%,"126,439",8.56,"16,214","진실 앞에 무대뽀! 다혈질검사, 살인 누명을 쓰고 감옥에 갇히다!거친 수사 방식으로 유명한 다혈질 검사 ‘변재욱’(황정민). 취조 중이던 피의자가 변사체로 발견 되면서 살인 혐의로 체포된다. 꼼짝없이 살인 누명을 쓰게 된 변재욱은 정당방위에 의한 무죄를 약속하는 차장검사 ‘종길’(이성민)을 믿고 진실 앞에 눈감고 모든 혐의를 인정하지만 그 순간 모든 증거는 사라지고 그는 결국 15년 형을 받고 수감 된다.진실 따위 나 몰라라! 허세남발 꽃미남 사기꾼, 반격 작전에 선수로 기용되다!감옥에서 복수의 칼을 갈던 재욱. 5년 후, 자신이 누명을 쓰게 된 사건에 대해 알고 있는 허세남발 꽃미남 사기꾼 ‘치원’(강동원)을 우연히 만나게 되고, 그 순간 감옥 밖 작전을 대행해 줄 선수임을 직감한다. 검사 노하우를 총 동원, 치원을 무혐의로 내보내고 반격을 준비하는 재욱. 하지만 자유를 얻은 치원은 재욱에게서 벗어날 기회만 호시탐탐 노리는데…감옥에 갇힌 검사와 세상 밖으로 나온 사기꾼!이들의 예측불허, 반격의 한탕은 성공할 수 있을까?"
1000018,한산: 용의 출현,롯데컬처웍스(주)롯데엔터테인먼트,"2,223","73,700,628,377","7,264,934",2022,20220727,김한민,박해일 | 변요한 | 안성기 | 손현주 | 김성규 | 이승불,㈜빅스톤픽쳐스,"액션,드라마,전쟁,시대극/사극",129,12세관람가,"3,279,668,746","386,161","10,631","2,392,971,676","236,941","10,191","3,378,221,252","315,487","10,243","7,125,431,897","660,355","10,335","7,043,504,621","655,697","10,095","3,863,995,934","385,978","9,636","3,418,285,205","340,705","9,659","2,290,751,101","235,501","6,022","2,034,431,528","209,334","6,037","2,565,528,184","250,625","6,343",95.0%,"55,557",8.51,"4,475","나라의 운명을 바꿀 압도적 승리의 전투가 시작된다!1592년 4월, 조선은 임진왜란 발발 후 단 15일 만에 왜군에 한양을 빼앗기며 절체절명의 위기에 놓인다.조선을 단숨에 점령한 왜군은 명나라로 향하는 야망을 꿈꾸며 대규모 병역을 부산포로 집결시킨다.한편, 이순신 장군은 연이은 전쟁의 패배와 선조마저 의주로 파천하며 수세에 몰린 상황에서도 조선을 구하기 위해 전술을 고민하며 출전을 준비한다.하지만 앞선 전투에서 손상을 입은 거북선의 출정이 어려워지고, 거북선의 도면마저 왜군의 첩보에 의해 도난당하게 되는데… 왜군은 연승에 힘입어 그 우세로 한산도 앞바다로 향하고,이순신 장군은 조선의 운명을 가를 전투를 위해 필사의 전략을 준비한다.1592년 여름, 음력 7월 8일 한산도 앞바다, 압도적인 승리가 필요한 조선의 운명을 건 지상 최고의 해전이 펼쳐진다."
1000019,베테랑2,(주)씨제이이엔엠,"2,691","72,474,035,814","7,525,339",2024,20240913,류승완,황정민 | 정해인 | 장윤주 | 정만식 | 신승환,㈜외유내강,"액션,범죄",118,15세이상관람가,"4,804,710,928","497,498","13,450","7,298,308,092","755,086","13,928","7,993,639,862","824,702","13,983","7,474,650,412","764,681","14,021","8,409,285,165","854,175","13,968","7,127,788,589","738,619","13,139","2,144,323,510","233,283","11,377","2,086,508,488","218,067","11,776","3,756,184,840","386,734","12,296","3,009,151,020","309,695","11,745",86.0%,"35,250",6.51,"2,360","가족들도 못 챙기고 밤낮 없이 범죄들과 싸우는 베테랑 형사 '서도철'(황정민)과 강력범죄수사대 형사들.어느 날, 한 교수의 죽음이 이전에 발생했던 살인 사건들과 연관성이 있는 것으로 밝혀지며 전국은 연쇄살인범으로 인해 떠들썩해진다. 이에 단서를 추적하며 수사를 시작한 형사들. 하지만 이들을 비웃기라도 하듯, 연쇄살인범은 다음 살인 대상을 지목하는 예고편을 인터넷에 공개하며 또 한 번 전 국민을 흔들어 놓는다.강력범죄수사대는 서도철의 눈에 든 정의감 넘치는 막내 형사 '박선우' (정해인)를 투입한다. 그리고 사건은 새로운 방향으로 흐르게 되는데..."
1000020,공조2: 인터내셔날,(주)씨제이이엔엠,"2,389","70,884,583,586","6,979,319",2022,20220907,이석훈,현빈 | 유해진 | 임윤아 | 다니엘 | 진선규 | 이옥희,㈜JK필름,"액션,코메디",129,15세관람가,"2,111,228,540","216,237","10,151","2,787,855,018","285,121","10,359","5,525,571,253","532,726","11,315","7,581,873,838","713,384","11,441","8,962,482,660","852,525","11,568","7,610,821,646","733,293","11,034","1,957,704,127","200,401","9,866","1,400,915,768","142,484","9,726","1,269,826,524","128,665","9,484","1,825,322,194","177,139","9,825",95.0%,"45,574",7.90,"2,352","공조 이즈 백! 이번엔 삼각 공조다!남한으로 숨어든 글로벌 범죄 조직을 잡기 위해 새로운 공조 수사에 투입된 북한 형사 ‘림철령’(현빈).수사 중의 실수로 사이버수사대로 전출됐던 남한 형사 ‘강진태’(유해진)는 광수대 복귀를 위해 모두가 기피하는 ‘철령’의 파트너를 자청한다.이렇게 다시 공조하게 된 ‘철령’과 ‘진태’!‘철령’과 재회한 ‘민영’(임윤아)의 마음도 불타오르는 가운데, ‘철령’과 ‘진태’는 여전히 서로의 속내를 의심하면서도 나름 그럴싸한 공조 수사를 펼친다.드디어 범죄 조직 리더인 ‘장명준’(진선규)의 은신처를 찾아내려는 찰나, 미국에서 날아온 FBI 소속 ‘잭’(다니엘 헤니)이 그들 앞에 나타나는데…!아직도 짠내 나는 남한 형사,여전한 엘리트 북한 형사,그리고 FBI 소속 해외파 형사까지!각자의 목적으로 뭉친 그들의 짜릿한 공조 수사가 시작된다!"
1000021,백두산,"(주)씨제이이엔엠,(주)덱스터스튜디오","1,971","69,825,366,300","8,252,669",2019,20191219,이해준 | 김병서,이병헌 | 하정우 | 마동석 | 전혜진 | 배수지 | 이옥희,덱스터스튜디오,"액션,드라마,어드벤처,반공/분단",128,12세관람가,"3,549,081,870","450,171","8,730","3,651,374,520","424,215","9,106","7,069,348,890","798,673","9,901","6,865,704,350","778,099","9,625","2,274,343,480","283,573","9,103","4,058,697,280","498,328","7,822","8,198,862,750","936,372","7,711","2,245,232,140","364,128","5,956","2,162,760,670","248,788","6,237","4,234,153,100","479,545","6,727",89.0%,"100,713",7.47,"2,785","대한민국 관측 역사상 최대 규모의 백두산 폭발 발생.갑작스러운 재난에 한반도는 순식간에 아비규환이 되고, 남과 북 모두를 집어삼킬 추가 폭발이 예측된다.사상 초유의 재난을 막기 위해 ‘전유경’(전혜진)은 백두산 폭발을 연구해 온 지질학 교수 ‘강봉래’(마동석)의 이론에 따른 작전을 계획하고, 전역을 앞둔 특전사 EOD 대위 ‘조인창’(하정우)이 남과 북의 운명이 걸린 비밀 작전에 투입된다.작전의 키를 쥔 북한 무력부 소속 일급 자원 ‘리준평’(이병헌)과 접선에 성공한 ‘인창’.하지만 ‘준평’은 속을 알 수 없는 행동으로 ‘인창’을 곤란하게 만든다.한편, ‘인창’이 북한에서 펼쳐지는 작전에 투입된 사실도 모른 채 서울에 홀로 남은 ‘최지영’(배수지)은 재난에 맞서 살아남기 위해 고군분투하고 그 사이, 백두산 마지막 폭발까지의 시간은 점점 가까워 가는데…!"
1000022,해적: 바다로 간 산적,롯데쇼핑㈜롯데엔터테인먼트,838,"66,240,631,706","8,646,758",2014,20140806,이석훈,김남길 | 손예진 | 유해진 | 김원해 | 박철민 | 이주식,"㈜하리마오 픽쳐스,유한회사 해적문화산업전문회사","액션,어드벤처",130,12세관람가,"2,021,392,600","273,445","3,970","1,890,503,200","254,862","3,932","2,325,093,108","297,432","3,947","3,769,567,017","479,385","4,028","3,704,976,600","471,916","4,027","1,920,733,800","259,470","3,993","1,900,986,100","258,062","4,034","1,674,554,300","227,125","3,630","2,077,121,600","281,635","3,796","4,034,789,493","515,794","4,257",87.0%,"70,704",8.51,"11,520","전국민을 시원하게 웃겨줄 액션 어드벤처!조선을 뒤흔든 최강도적들의 대격전! 조선의 국새를 고래가 삼켜버렸다?!   전대미문 국새 강탈 사건으로 조정은 혼란에 빠지고, 이를 찾기 위해 조선의 난다긴다 하는 무리들이 바다로 모여든다!   바다를 호령하다 졸지에 국새 도둑으로 몰린 위기의 해적 고래는커녕 바다도 처음이지만 의기양양 고래사냥에 나선 산적 건국을 코앞에 두고 발등에 불이 떨어진 개국세력까지!   국새를 차지하는 자, 천하를 얻을 것이다!"
1000023,공조,(주)씨제이이엔엠,976,"63,781,731,326","7,817,446",2016,20170118,김성훈,현빈 | 유해진 | 김주혁 | 장영남 | 이동휘,㈜JK필름,"액션,드라마",125,15세관람가,"1,145,130,100","151,845","4,126","1,063,411,600","141,569","4,157","1,350,950,693","160,116","4,217","2,810,573,092","333,625","4,221","2,967,913,800","352,228","4,120","1,051,594,800","138,338","4,117","1,022,534,750","135,694","4,177","1,172,426,200","193,551","4,227","1,830,307,900","238,425","4,491","4,057,287,634","472,221","5,360",95.0%,"124,581",8.83,"13,994","비밀리에 제작된 위조 지폐 동판을 탈취하려는 내부 조직에 의해 작전 중 아내와 동료들을 잃게 된 특수 정예부대 출신의 북한 형사 ‘림철령’(현빈). 동판을 찾아야만 하는 북한은 남한으로 숨어든 조직의 리더 ‘차기성’(김주혁)을 잡기 위해 역사상 최초의 남북 공조수사를 요청하고, 그 적임자로 철령을 서울에 파견한다.한편, 북한의 속내가 의심스런 남한은 먼저 차기성을 잡기 위한 작전을 계획하고, 정직 처분 중인 생계형 형사 ‘강진태’(유해진)에게 공조수사를 위장한 철령의 밀착 감시를 지시한다.임무를 완수해야 하는 철령과 임무를 막아야만 하는 진태.그들에게 주어진 시간은 단 3일,한 팀이 될 수 없는 남북 형사의 예측 불가 공조수사가 시작된다!"
1000024,수상한 그녀,(주)씨제이이엔엠,692,"62,696,639,249","8,656,397",2013,20140122,황동혁,나문희 | 심은경 | 박인환 | 성동일 | 황정민 | 송기호,"예인플러스 엔터테인먼트,CJ 엔터테인먼트","드라마,코메디",124,15세관람가,"978,767,500","142,843","2,672","947,878,000","138,364","2,740","1,285,895,000","175,833","2,909","2,534,235,000","343,558","3,070","2,446,435,500","333,768","2,999","1,103,389,000","160,582","2,968","1,183,279,500","173,540","3,002","1,748,403,000","266,619","3,078","3,054,836,000","405,341","3,423","4,198,105,500","546,819","3,791",97.0%,"84,448",9.09,"5,557","니 눈에도 내가 처녀로 보이냐? 아들 자랑이 유일한 낙인 욕쟁이 칠순 할매 오말순(나문희分)은 어느 날, 가족들이 자신을 요양원으로 독립(?)시키려 한다는 청천벽력 같은 사실을 알게 된다. 뒤숭숭한 마음을 안고 밤길을 방황하던 할매 말순은 오묘한 불빛에 이끌려 '청춘 사진관'으로 들어간다. 난생 처음 곱게 꽃단장을 하고 영정사진을 찍고 나오는 길, 그녀는 버스 차창 밖에 비친 자신의 얼굴을 보고 경악을 금치 못한다. 오드리 헵번처럼 뽀얀 피부, 날렵한 몸매... 주름진 할매에서 탱탱한 꽃처녀의 몸으로 돌아간 것! 아무도 알아보지 못하는 자신의 젊은 모습에 그녀는 스무 살 '오두리'가 되어 빛나는 전성기를 즐겨 보기로 마음 먹는데..."
1000025,밀정,워너브러더스 코리아(주),"1,444","61,158,644,831","7,487,545",2016,20160907,김지운,송강호 | 공유 | 한지민 | 츠루미 | 엄태구 | 이상윤,"워너브러더스 코리아㈜,영화사 그림(주)","드라마,역사",140,15세관람가,"2,131,489,500","287,228","5,479","1,947,281,450","260,642","5,635","2,743,951,138","337,358","6,100","5,593,638,839","661,311","6,967","5,134,317,100","609,044","6,783","1,443,382,400","194,553","6,005","2,325,566,700","309,009","6,123","4,683,667,200","548,388","6,435","6,540,636,060","760,862","6,569","7,207,961,571","860,728","6,698",94.0%,"113,919",8.57,"14,677","1920년대 일제강점기.조선인 출신 일본경찰 이정출(송강호)은 무장독립운동 단체 의열단의 뒤를 캐라는 특명으로 의열단의 리더 김우진(공유)에게 접근하고, 한 시대의 양 극단에 서 있는 두 사람은 서로의 정체와 의도를 알면서도 속내를 감춘 채 가까워진다. 출처를 알 수 없는 정보가 쌍방간에 새어나가고 누가 밀정인지 알 수 없는 가운데, 의열단은 일제의 주요 시설을 파괴할 폭탄을 경성으로 들여오기 위해, 그리고 일본 경찰은 그들을 쫓아 모두 상해에 모인다.잡아야만 하는 자들과 잡힐 수 없는 자들 사이, 자신의 목표를 위해 서로를 이용하려는 암투와 회유, 교란 작전이 숨가쁘게 펼쳐지는 긴장감 속에서 폭탄을 실은 열차는 국경을 넘어 경성으로 향하는데…"
1000026,히말라야,(주)씨제이이엔엠,"1,009","60,173,583,015","7,759,473",2015,20151216,이석훈,황정민 | 정우 | 조성하 | 김인권 | 라미란 | 실장,JK필름,드라마,124,12세관람가,"1,493,451,100","203,173","4,923","1,405,618,800","190,883","4,733","1,875,221,394","242,838","4,926","3,382,193,246","422,443","5,177","3,585,077,300","445,051","5,102","1,382,971,200","185,312","4,851","1,324,284,300","180,295","4,870","1,352,512,500","184,877","5,030","2,849,230,562","374,902","5,382","5,974,216,561","746,400","5,527",91.0%,"88,997",8.68,"12,293","“기다려... 우리가 꼭 데리러 갈게...”해발 8,750 미터 히말라야 에베레스트 데스존인간의 접근을 허락하지 않은 신의 영역 그곳에 우리 동료가 묻혀있다.산 아래 하나였고, 또 다른 가족이었던 사람들생을 마감한 후배 대원의 시신을 찾기 위해기록도, 명예도, 보상도 없는 가슴 뜨거운 여정을 시작한다. 그 누구도 시도하지 않았던 위대한 도전엄홍길 대장과 휴먼원정대의 감동 실화가 공개된다!"
1000027,1987,(주)씨제이이엔엠,"1,299","58,165,581,145","7,231,638",2017,20171227,장준환,김윤석 | 하정우 | 유해진 | 김태리 | 박희순 | 이옥희,우정필름,드라마,129,15세관람가,"1,973,650,400","331,736",,"1,655,660,700","221,304",,"2,560,147,830","306,562",,"4,075,364,307","487,098",,"4,685,083,300","560,046",,"4,460,462,100","531,469",,"1,643,436,600","217,247",,"1,329,337,000","174,979",,"1,240,939,300","163,429",,"1,708,090,697","202,189",,99.0%,"111,813",9.32,"10,088","“책상을 탁! 치니 억! 하고 죽었습니다”1987년 1월, 경찰 조사를 받던 스물두 살 대학생이 사망한다.증거인멸을 위해 박처장(김윤석)의 주도 하에 경찰은 시신 화장을 요청하지만, 사망 당일 당직이었던 최검사(하정우)는 이를 거부하고 부검을 밀어붙인다.단순 쇼크사인 것처럼 거짓 발표를 이어가는 경찰. 그러나 현장에 남은 흔적들과 부검 소견은 고문에 의한 사망을 가리키고, 사건을 취재하던 윤기자(이희준)는 ‘물고문 도중 질식사’를 보도한다. 이에 박처장은 조반장(박희순)등 형사 둘만 구속시키며 사건을 축소하려 한다.한편, 교도소에 수감된 조반장을 통해 사건의 진상을 알게 된 교도관 한병용(유해진)은 이 사실을 수배 중인 재야인사에게 전달하기 위해 조카인 연희(김태리)에게 위험한 부탁을 하게 되는데…한 사람이 죽고, 모든 것이 변화하기 시작했다.모두가 뜨거웠던 1987년의 이야기."
1000028,마스터,(주)씨제이이엔엠,"1,501","58,067,927,865","7,150,541",2016,20161221,조의석,이병헌 | 강동원 | 김우빈 | 엄지원 | 오달수 | 이승불,영화사 집,"액션,범죄",143,15세관람가,"2,944,795,900","392,856","6,617","2,616,224,500","347,324","6,615","3,495,241,400","417,071","7,026","7,874,891,609","918,759","7,383","7,685,360,800","902,734","7,145","2,069,763,000","273,151","6,634","1,872,795,600","250,253","6,601","1,880,136,850","310,391","5,482","1,769,010,700","233,247","5,560","2,779,549,256","328,306","5,697",95.0%,"116,805",8.66,"13,644","썩은 머리 이번에 싹 다 잘라낸다 화려한 언변, 사람을 현혹하는 재능, 정관계를 넘나드는 인맥으로  수만 명 회원들에게 사기를 치며 승승장구해 온 원네트워크 ‘진회장’(이병헌).  반년간 그를 추적해 온 지능범죄수사팀장 ‘김재명’(강동원)은  진회장의 최측근인 ‘박장군’(김우빈)을 압박한다.  원네트워크 전산실 위치와 진회장의 로비 장부를 넘기라는 것.  뛰어난 프로그래밍 실력과 명석한 두뇌로 원네트워크를 키워 온 브레인 박장군은  계획에 차질이 생긴 것을 감지하자 빠르게 머리를 굴리기 시작한다.    진회장은 물론 그의 뒤에 숨은 권력까지 모조리 잡기 위해 포위망을 좁혀가는 재명,  오히려 이 기회를 틈타 돈도 챙기고 경찰의 압박에서도 벗어날 계획을 세우는 장군.  하지만 진회장은 간부 중에 배신자가 있음을 눈치채고, 새로운 플랜을 가동하는데…    지능범죄수사대, 희대의 사기범, 그리고 브레인  서로 속고 속이는 추격이 시작된다!"
1000029,터널,(주)쇼박스,"1,105","57,510,324,417","7,118,592",2016,20160810,김성훈,하정우 | 배두나 | 오달수 | 신정근 | 남지현 | 김종환,"어나더썬데이,(주)비에이엔터테인먼트,하이스토리",드라마,127,12세관람가,"2,833,570,300","379,079","3,900","2,705,343,520","360,239","3,962","3,405,936,688","408,520","4,268","5,653,148,919","675,023","4,956","6,236,394,140","738,317","5,117","5,688,135,600","681,454","5,047","2,030,681,300","269,940","4,545","1,728,758,960","230,231","3,749","1,519,688,160","202,170","3,780","1,908,601,370","227,431","3,992",95.0%,"112,322",7.83,12,"집으로 가는 길, 터널이 무너졌다.자동차 영업대리점의 과장 정수(하정우), 큰 계약 건을 앞두고 들뜬 기분으로 집으로 가던 중 갑자기 무너져 내린 터널 안에 홀로 갇히고 만다. 눈에 보이는 것은 거대한 콘크리트 잔해뿐. 그가 가진 것은 78% 남은 배터리의 휴대폰과 생수 두 병, 그리고 딸의 생일 케이크가 전부다.구조대는 오늘도 터널 안으로 들어오지 못했다. 대형 터널 붕괴 사고 소식에 대한민국이 들썩이고 정부는 긴급하게 사고 대책반을 꾸린다.사고 대책반의 구조대장 대경(오달수)은 꽉 막혀버린 터널에 진입하기 위해 여러 가지 시도를 해보지만 구조는 더디게만 진행된다.한편, 정수의 아내 세현(배두나)은 정수가 유일하게 들을 수 있는 라디오를 통해 남편에게 희망을 전하며 그의 무사생환에 대한 희망을 버리지 않는다. 지지부진한 구조 작업은 결국 인근 제2터널 완공에 큰 차질을 주게 되고, 정수의 생존과 구조를 두고 여론이 분열되기 시작한다."
